iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
5,q044,117.532,4.058,121.59,1.6612
5,q045,7.618,3.148,10.766,2.127
5,q046,85.291,6.004,91.295,2.558
5,q047,24079.379,5.232,24084.611,2.8703
5,q048,7.948,4.399,12.347,5.6818
5,q049,965.064,6.231,971.295,3.0069
5,q050,45.75,5.748,51.498,2.1975
5,q051,4392.692,5.673,4398.365,4.0403
5,q052,25568.635,6.142,25574.777,2.6828
5,q053,98.226,3.046,101.272,1.4389
5,q054,7.875,3.457,11.332,4.985
5,q055,5.843,3.213,9.056,1.3423
5,q056,842.16,2.654,844.814,5.0049
5,q057,38.159,3.89,42.049,2.8369
5,q059,6087.275,8.166,6095.441,4.1056
5,q060,513.029,4.548,517.577,1.3334
